Brand_names,Chinese_names,English_names,Whole_info,Years,Score_number,Reply_number
安娜苏,蔷薇之恋,Anna Sui L’Amour Rose,"前调：橘子,开心果,马卡龙,橙花油中调：樱花,含羞草后调：棉花糖,麝香",2016,None,0
安娜苏,粉色甜蜜梦境,Anna Sui Sui Dreams in Pink,"前调：木兰,牡丹,石榴中调：树莓,酸樱桃,小苍兰,睡莲后调：柏树,麝香,木槿,木质香",2014,None,0
安娜苏,漫舞精灵之阳光,Anna Sui Fairy Dance Sun,"前调：粉红胡椒,棕榈果中调：玫瑰,牡丹,竹子后调：檀香木,麝香,香草",2017,None,0
安娜苏,蔷薇之恋EDT,EDT Anna Sui L’Amour Rose Eau de Toilette,"前调：蔓越莓,橘子中调：樱花,粉红胡椒,牡丹,木兰后调：香草,雪松,麝香",2017,None,0
安娜苏,铁盒小屋-幻境绮缘,- Anna Sui Tin House Forbidden Affair,"前调：红醋栗,黑加仑,柠檬中调：玫瑰,树莓,石榴后调：紫罗兰,雪松,麝香",2013,None,0
安娜苏,铁盒小屋-许愿精灵,- Anna Sui Tin House Secret Wish,"前调：香瓜,柠檬,桃子中调：菠萝,黑加仑后调：檀香木,麝香,琥珀",2013,None,0
安娜苏,凡尔赛玫瑰淡香水,Anna Sui L'Amour Rose Versailles Eau de Toilette,"前调：柑橘,黑加仑,梨中调：橙花,玫瑰,小苍兰后调：麝香,雪松,琥珀",2018,None,0
安娜苏,凡尔赛玫瑰,Anna Sui L'Amour Rose Versailles,"前调：橙子,木梨,杏中调：小苍兰,玫瑰,茉莉后调：琥珀,广藿香,马卡龙",2018,None,0
安娜苏,铁盒小屋-逐梦翎雀,- Anna Sui Tin House Flight of Fancy,"前调：荔枝,香橼,日本柚子中调：木兰,玫瑰,小苍兰后调：琥珀,麝香,木质香",2013,None,0
安娜苏,闪耀精灵,Anna Sui Secret Wish Fairy Dance Sparkle,"前调：橘子,橙花油,粉红胡椒,芒果中调：玫瑰,牡丹,橙花,竹子后调：香根草,檀香木,椰子,香草",2018,None,0
安娜苏,铁盒小屋-漫舞精灵,- Anna Sui Tin House Fairy Dance,"前调：蜜橘,芒果,粉红胡椒中调：玫瑰,竹子,牡丹后调：檀香木,香根草,香草",2013,None,0
博格,None,Bogue MEM,"前调：苦橙叶,橘子,葡萄柚,薰衣草,薰衣草,薰衣草,薰衣草中调：依兰,黄兰,玫瑰,老鹳草,香草,薄荷,月桂叶,麦芽后调：安息香脂,黑檀红木,檀香木,雪松,劳丹脂,龙涎香,琥珀,麝香,海狸香,麝猫香",2017,None,0
博格,None,Bogue Maai,"前调：醛,晚香玉中调：玫瑰,茉莉后调：树脂,麝香,麝猫香",2014, 8.4 , 19 
博格,None,Bogue Cologne Reloaded,"前调：柑橘,薰衣草中调：安息香,树脂后调：海狸香",2013,None,0
博格,None,Bogue OE,前调：中调：后调：,2015,None,0
博格,None,Bogue Piazza Mercato,前调：中调：后调：,2012,None,0
博格,None,Bogue Eau d’E,"气味：绿叶,薰衣草,公丁香,辛香料,海狸香,木质香,柏树",2012,None,0
博格,None,Bogue Piazza Arnaldo,前调：中调：后调：,2012,None,0
博格,None,Bogue Piazza Duomo,前调：中调：后调：,2012,None,0
博格,None,Bogue Piazza Garibaldi,前调：中调：后调：,2012,None,0
博格,None,Bogue Noun,"气味：香柠檬,日本柚子,橘子,苦橙叶,芸香,胡椒,薄荷,罗勒,醋栗叶,迷迭香,依兰,茉莉,玫瑰,薰衣草,老鹳草,黑檀红木,劳丹脂,乳香,檀香木,安息香脂,广藿香,香草,零陵香豆,暹罗,香根草,雪松,851",2018,None,0
博格,None,Bogue KER,"气味：木质香,橡木苔,栀子花,树脂,绿叶,无花果叶,葡萄,蜂蜜,果香",2014,None,0
博格,None,Bogue Castello,前调：中调：后调：,2012,None,0
博格,None,Bogue Gardelia,"气味：栀子花,茉莉,玫瑰,晚香玉,鸡蛋花,木兰,麝猫香,干邑白兰地,老鹳草,木质香,胡椒,蜂蜡,脂粉味,金属,桃子",2016,None,0
卡夏尔,露露,Cacharel LouLou,"前调：含羞草,鸢尾花,百合,李子,肉桂,紫罗兰,醋栗叶,茉莉,茴芹中调：晚香玉,橙花,鸢尾根,天芥菜,依兰后调：檀香木,麝香,安息香脂,香草,焚香",1987, 7.6 , 417 
卡夏尔,安妮,Cacharel Anais Anais,"前调：橙花,薰衣草,白松香,忍冬,风信子,柠檬,香柠檬,黑加仑,百合中调：茉莉,忍冬,康乃馨,晚香玉,鸢尾花,百合,鸢尾根,依兰,铃兰,玫瑰后调：皮革,檀香木,琥珀,广藿香,麝香,橡木苔,香根草,焚香,雪松",1978, 6.9 , 473 
卡夏尔,露雅（白珍珠）,Cacharel Noa,"前调：李子,绿叶,小苍兰,桃子,牡丹,麝香中调：青草,百合,茉莉,依兰,铃兰,玫瑰后调：芫荽,檀香木,零陵香豆,香草,咖啡,焚香,雪松",1998, 7.6 , 355 
卡夏尔,安妮原版淡香水,Cacharel Anais Anais L’Original Eau de Toilette,"前调：风信子,忍冬中调：百合,铃兰,玫瑰,茉莉,依兰后调：香根草,橡木苔,檀香木,麝香,黑加仑",2014, 8.3 , 72 
卡夏尔,伊甸园,Cacharel Eden,"前调：橘子,桃子,香柠檬,柠檬中调：含羞草,菠萝,晚香玉,香瓜,茉莉,睡莲,铃兰,莲花,玫瑰后调：檀香木,零陵香豆,广藿香,洋槐,雪松",1994, 6.9 , 228 
卡夏尔,爱神丘比特,Cacharel Amor Amor,"前调：黑加仑,橙子,橘子,醋栗叶,葡萄柚,香柠檬中调：杏,百合,茉莉,铃兰,玫瑰后调：琥珀,零陵香豆,香草,雪松,麝香",2003, 7.3 , 349 
卡夏尔,斯嘉丽,Cacharel Scarlett,"前调：柠檬,茶叶,梨中调：茉莉,橙花,忍冬后调：麝香,檀香木,蜂蜜",2009, 7.1 , 117 
卡夏尔,阿纳斯精粹,Cacharel Anais Anais Premier Delice,"前调：梨,香柠檬,橙子,白松香中调：风信子,牡丹后调：可可果,雪松",2014, 7.1 , 22 
卡夏尔,格洛里亚,Cacharel Gloria,"前调：琥珀,杏仁酒,木槿,玫瑰中调：胡椒,琥珀,香草,白色花系后调：零陵香豆,杏仁,樱桃,雪松,安息香",2002, 8.6 , 70 
卡夏尔,捕捉我,Cacharel Catch...Me,"前调：橘子,苦橙叶中调：茉莉,橙花后调：杏仁,琥珀,木质香",2012, 7.2 , 44 
卡夏尔,爱神禁恋之吻,Cacharel Amor Amor Forbidden Kiss,"前调：葡萄柚,橘子,粉红胡椒,果香中调：咖啡,鸡蛋花,牡丹后调：麝香,香草,木质香",2011, 7.6 , 43 
卡夏尔,自主,Cacharel Liberte,"前调：香柠檬,柠檬,苦橙,橙子,橘子,小苍兰中调：糖,白色花系,鸡蛋花,栀子花,天芥菜,柑橘果酱,蜂蜜后调：辛香料,广藿香,香草,香根草",2007, 7.1 , 71 
卡夏尔,爱的瞬间,Cacharel Amor Amor In a Flash,"前调：红苹果,杏,橘子中调：茉莉,肉桂后调：檀香木,焦糖,香草",2013, 8 , 27 
卡夏尔,爱神男士香水,Cacharel Amor pour Homme,"前调：茶叶,橘子,香柠檬中调：辛香料,玫瑰,小豆蔻,蕨类植物后调：零陵香豆,安息香脂,香根草,巴西红木",2006, 7.1 , 12 
卡夏尔,爱神丘比特之水,Cacharel Amor Amor L’Eau,"前调：可乐,葡萄柚中调：茉莉,玫瑰后调：香草,琥珀,麝香",2014,None,0
卡夏尔,就是我,Cacharel Yes I Am,"前调：树莓,橘子中调：生姜,栀子花,茉莉,琥珀后调：小豆蔻,牛奶,檀香木",2018,None,0
卡夏尔,蓝紫珍珠,Cacharel Noa Perle,"前调：金橘,粉红胡椒中调：橙花,小苍兰,牡丹后调：榛子",2006, 7.7 , 48 
卡夏尔,爱的承诺,Cacharel Promesse,"前调：橘子,香柠檬,黑莓中调：兰花,茉莉,紫罗兰后调：檀香木,琥珀,麝香,雪松",2005, 7.5 , 47 
卡夏尔,同名男士香水,Cacharel Pour Homme,"前调：肉豆蔻,薰衣草,快乐鼠尾草,香柠檬中调：仙客来,康乃馨,茉莉,依兰,铃兰,老鹳草后调：冷杉,琥珀,檀香木,麝香,橡木苔,雪松,香根草",1981, 8.5 , 45 
卡夏尔,伊甸园情缘,Cacharel Eau d'Eden,"前调：鸢尾花,玫瑰中调：油桃,桃子,风信子后调：果香,檀香木,麝香",1996, 8.2 , 34 
卡夏尔,爱神诱惑女士香水,Cacharel Amor Amor Tentation,"前调：橘子,常春藤中调：茉莉,提亚蕾花后调：雪松,香草,辛香料",2008, 7.4 , 33 
卡夏尔,露露蓝色,Cacharel Lou Lou Blue,"前调：绿叶,桃子,茴芹,香柠檬中调：忍冬,兰花,小苍兰,鸢尾根后调：檀香木,零陵香豆,香草,香根草",1995, 7.6 , 24 
卡夏尔,露雅花蕾,Cacharel Noa Fleur,"前调：醋栗叶,绿叶,芫荽中调：肉豆蔻,木槿,咖啡,牡丹,玫瑰后调：牡丹,安息香脂,麝香",2003, 7.6 , 23 
卡夏尔,爱神精粹,Cacharel Amor Amor Absolu,"前调：葡萄柚,黑加仑,菠萝中调：茉莉,铃兰,鸡蛋花后调：檀香木,安息香脂,香草,果仁糖",2010, 7.9 , 21 
卡夏尔,奈莫,Cacharel Nemo,"前调：肉豆蔻,薰衣草,胡椒,小豆蔻中调：劳丹脂,康乃馨,茉莉,葛缕子,老鹳草后调：皮革,广藿香,雪松,香草",2000, 8.7 , 18 
卡夏尔,爱神青春热情,Cacharel Amor Amor Elixir Passion,"前调：黑加仑,血橙,橘子中调：铃兰,茉莉,提亚蕾花后调：檀香木,安息香脂",2006, 7.8 , 14 
卡夏尔,露雅之梦,Cacharel Noa Dream,"前调：日本柚子,荔枝,胡椒中调：栀子花,茉莉,桃子后调：琥珀,檀香木,广藿香",2009, 6.5 , 11 
卡夏尔,安妮轻盈之水,Cacharel Anais Anais Eau Legere,"前调：依兰,提亚蕾花,鸡蛋花,百合,蜂蜜中调：茉莉,橙花,忍冬后调：麝香,香草,巧克力花",2006,None,0
卡夏尔,爱神拂晓,Cacharel Amor Amor Sunrise,"前调：树莓,葡萄柚中调：菠萝,玫瑰后调：广藿香,琥珀,麝香",2009,None,0
卡夏尔,安妮原版淡香精,Cacharel Anais Anais L’Original Eau de Parfum,"前调：风信子,白松香,橙花中调：百合,茉莉,玫瑰后调：琥珀,焚香,檀香木,雪松",2014,None,0
卡夏尔,爱神之夏,Cacharel Amor Amor Summer,"前调：葡萄柚,菠萝,石榴中调：橙花,玫瑰,鸡蛋花后调：檀香木,广藿香,雪松,琥珀",2012,None,0
卡夏尔,爱神阳光女士香水,Cacharel Amor Amor Sunshine,"前调：杏,葡萄柚,香柠檬,蜜橘中调：牡丹,仙客来,鸡蛋花,提亚蕾花,兰花后调：檀香木,麝香,香草",2007,None,0
卡夏尔,粉色爱神,Cacharel Amor Amor Delight,"前调：葡萄柚中调：玫瑰,菠萝,树莓后调：麝香,广藿香,琥珀",2010,None,0
卡夏尔,清新爱神,Cacharel Amor Amor Eau Fraiche,"前调：橙子,桃子,茉莉中调：后调：琥珀,雪松",2006,None,0
卡夏尔,露雅2011夏日版,Cacharel Noa Summer Edition,"前调：芫荽,柠檬,蜜橘,红苹果,醛,绿叶中调：牡丹,向日葵后调：麝香,安息香脂,咖啡",2011,None,0
卡夏尔,露雅淡香精版,Cacharel Noa L'Eau de Parfum,"前调：李子,小苍兰,桃子中调：牡丹,檀香木,橡木苔,玫瑰后调：鸢尾花,檀香木,广藿香,雪松,麝香",2001,None,0
卡夏尔,爱神之夏,Cacharel Amor Amor Summer,"前调：血橙中调：石榴后调：桂花,琥珀",2011,None,0
卡夏尔,爱的承诺清新版,Cacharel Promesse Eau Fraîche,"前调：橘子,香柠檬中调：紫罗兰,茉莉,茶叶后调：琥珀,麝香,雪松",2007,None,0
卡夏尔,清新爱神,Cacharel Amor Amor Eau Fraiche,"前调：橙子,黑加仑,桃子中调：仙客来,茉莉,玫瑰后调：天芥菜,雪松",2005,None,0
卡夏尔,露雅2012夏日版,Cacharel Noa Summer,"前调：芫荽,柠檬,橘子,红苹果中调：橙花,鸡蛋花,牡丹,向日葵后调：麝香,安息香脂,咖啡",2012,None,0
卡夏尔,诺亚之水,Cacharel Noa L’Eau,"前调：苹果,醋栗叶中调：牡丹,茉莉后调：安息香脂,麝香",2014,None,0
卡夏尔,爱神诱惑男士香水,Cacharel Amor Pour Homme Tentation,"前调：橘子,生姜中调：醋栗叶,茉莉后调：雪松,焚香",2008,None,0
卡夏尔,安妮花朵版,Cacharel Anais Anais Flower Edition,"气味：百合,忍冬,橙花,依兰,巧克力花",2007,None,0
卡夏尔,爱神丘比特之水,Cacharel Amor Amor L'Eau,"前调：葡萄柚,黑加仑,可乐中调：玫瑰,茉莉后调：琥珀,麝香,香草",2016,None,0
卡夏尔,爱神周一晚报,Cacharel Amor Amor Mon Parfum Du Soir,"前调：黑加仑,橘子,香柠檬中调：黑莓,玫瑰,小苍兰后调：广藿香,香草,糖",2015,None,0
卡夏尔,爱恋,Cacharel Amor Amor by Lili Choi,前调：醋栗叶中调：茉莉后调：龙涎香,2012,None,0
卡夏尔,金色露雅,Cacharel Noa Gold,"气味：芫荽,咖啡,牡丹,麝香",2000,None,0
卡夏尔,斯嘉丽天堂,Cacharel Scarlett Le Paradis,"气味：橙花,茉莉,忍冬,檀香木,梨,蜂蜜",2012,None,0
卡夏尔,安妮浓缩版,Cacharel Anais Anais Parfum Concentree,"前调：橙花,薰衣草,白松香,忍冬,风信子,柑橘,香柠檬,黑加仑,百合中调：茉莉,忍冬,公丁香,晚香玉,鸢尾花,百合,石榴花,鸢尾根,依兰,铃兰,玫瑰后调：皮革,檀香木,琥珀,广藿香,麝香,香根草,橡木苔,雪松",1978,None,0
卡夏尔,捕捉我之水,Cacharel Catch Me...L'Eau,"前调：橘子,苦橙叶,茶叶,茉莉中调：八角,橙花后调：马黛茶,麝香",2014,None,0
卡夏尔,之水,Cacharel Noa L’Eau,"前调：苹果,黑加仑中调：牡丹,茉莉后调：安息香脂,麝香",2015,None,0
卡夏尔,诺亚天堂,Cacharel Noa Le Paradis,"气味：绿叶,李子,桃子,小苍兰,麝香,牡丹,茉莉,铃兰,玫瑰,依兰,百合,芫荽,零陵香豆,香草,咖啡,檀香木,雪松,焚香",2012,None,0
卡夏尔,斯嘉丽,Cacharel Le Jardin Scarlett,"前调：茶叶,柠檬,梨中调：茉莉,橙花,忍冬后调：麝香,檀香木,蜂蜜",2011,None,0
卡夏尔,爱神之水,Cacharel Agua de Amor Amor,"前调：黑加仑,柑橘中调：后调：",2018,None,0
卡夏尔,露雅之水2018,Cacharel Noa L'Eau (),"前调：苹果,醋栗叶中调：牡丹,茉莉后调：",2018,None,0
卡夏尔,趣味火烈鸟之水,Cacharel Anaïs Anaïs Premier Délice L'Eau Flamingo,"前调：梨,香柠檬,雪芭冰激凌,葡萄柚中调：茉莉,小苍兰,铃兰后调：雪松,麝香,5-环十六烯-1-酮",2017,None,0
卡夏尔,露露,Cacharel Le Jardin Lou Lou,"前调：李子,醋栗叶,含羞草,鸢尾花,百合,紫罗兰,茉莉,肉桂,茴芹中调：天芥菜,晚香玉,橙花,依兰,鸢尾根后调：檀香木,安息香脂,焚香,香草,麝香",2011,None,0
卡夏尔,闪耀爱神,Cacharel Amor Amor Shine,"气味：果香,花香,香草",None,None,0
卡夏尔,露雅,Cacharel Le Jardin Noa,"前调：绿叶,李子,桃子,小苍兰,麝香中调：牡丹,茉莉,铃兰,玫瑰,依兰,百合,青草后调：芫荽,零陵香豆,香草,咖啡,檀香木,雪松,焚香",2011,None,0
卡夏尔,安妮,Cacharel Le Jardin Anais Anais,"前调：香柠檬,柠檬,黑加仑,橙花,忍冬,风信子,百合,薰衣草,白松香中调：茉莉,玫瑰,晚香玉,康乃馨,鸢尾花,橙花,百合,忍冬,依兰,铃兰,鸢尾根后调：檀香木,雪松,香根草,广藿香,橡木苔,焚香,皮革,琥珀,麝香",2011,None,0
卡夏尔,趣味火烈鸟之水,Cacharel Anaïs Anaïs Premier Délice L'Eau Flamingo,"前调：梨,香柠檬,雪芭冰激凌,葡萄柚中调：茉莉,小苍兰,铃兰后调：雪松,麝香,5-环十六烯-1-酮",2017,None,0
卡夏尔,露露,Cacharel Le Jardin Lou Lou,"前调：李子,醋栗叶,含羞草,鸢尾花,百合,紫罗兰,茉莉,肉桂,茴芹中调：天芥菜,晚香玉,橙花,依兰,鸢尾根后调：檀香木,安息香脂,焚香,香草,麝香",2011,None,0
卡夏尔,爱神之水,Cacharel Amor Amor L'Eau,"前调：可乐,葡萄柚,黑加仑中调：茉莉,玫瑰后调：香草,麝香",2015,None,0
卡夏尔,诺亚之水,Cacharel Noa L’Eau,"前调：苹果,黑加仑叶中调：牡丹,茉莉后调：安息香,麝香",2016,None,0
卡夏尔,爱神丘比特之水火烈鸟,Cacharel Amor Amor L'Eau Flamingo,"前调：黑加仑,可乐,葡萄柚中调：玫瑰,木兰,茉莉后调：琥珀,麝香,香草",2017,None,0
卡夏尔,优雅小姐天堂,Cacharel Anais Anais Le Paradis,"前调：风信子,绿叶中调：橙花,白色花系,百合,茉莉后调：蜂蜜,花香",2012,None,0
卡夏尔,优雅小姐之水,Cacharel Anais Anais Premier Delice L'Eau,"前调：梨,雪芭冰激凌,香柠檬,葡萄柚中调：茉莉,小苍兰,铃兰后调：雪松,麝香,5-环十六烯-1-酮",2015,None,0
卡夏尔,伊甸园,Cacharel Le Jardin Eden,"前调：香柠檬,柠檬,橘子,桃子中调：香瓜,菠萝,橙花,茉莉,含羞草,晚香玉,玫瑰,莲花,睡莲,铃兰后调：檀香木,广藿香,雪松,零陵香豆,洋槐",2011,None,0
卡夏尔,诺亚之水火烈鸟,Cacharel Noa L'Eau Flamingo,"前调：苹果,黑加仑,橘子中调：牡丹,茉莉后调：安息香脂,麝香",2017,None,0
卡夏尔,爱神丘比特,Cacharel Le Jardin Amor Amor,"前调：香柠檬,葡萄柚,蜜橘,橙子,黑加仑,醋栗叶中调：百合,铃兰,忍冬,玫瑰,杏后调：香草,零陵香豆,雪松,琥珀,麝香",2011,None,0
卡夏尔,爱神丘比特,Cacharel Le Jardin Amor Amor,"前调：香柠檬,葡萄柚,蜜橘,橙子,黑加仑,醋栗叶中调：百合,铃兰,忍冬,玫瑰,杏后调：香草,零陵香豆,雪松,琥珀,麝香",2011,None,0
传承波比,None,Heritage Berbere HB Femme ,"前调：老鹳草,胡椒中调：黑檀红木,玫瑰后调：琥珀,零陵香豆,麝香,鸢尾花",None,None,0
传承波比,None,Heritage Berbere Basra,"前调：藏红花,玫瑰,肉桂中调：沉香(乌木),雪松,愈创木后调：琥珀,檀香木",2016,None,0
传承波比,None,Heritage Berbere HB Homme ,"前调：芫荽,公丁香中调：花香,天鹅绒后调：广藿香,檀香木",None,None,0
传承波比,None,Heritage Berbere HB Femme ,"气味：香柠檬,橙子,沉香(乌木),木质香",2014,None,0
传承波比,None,Heritage Berbere The Agrumes-Fleurs,气味：柑橘,None,None,0
传承波比,None,Heritage Berbere HB Femme ,"前调：桃子,橙花油中调：玫瑰,茉莉,紫罗兰后调：橡木苔,麝香,琥珀",None,None,0
传承波比,None,Heritage Berbere HB Femme ,"前调：柠檬,香柠檬,胡椒中调：茉莉,风信子,康乃馨,铃兰后调：香根草,广藿香,麝香",None,None,0
传承波比,None,Heritage Berbere HB Homme ,"气味：木质香,动物气息,东方香料",None,None,0
传承波比,None,Heritage Berbere HB Femme ,"气味：香柠檬,薄荷,乳香脂,橘子,椰子,野花,茉莉,玫瑰,无花果,麝香",None,None,0
传承波比,None,Heritage Berbere HB Femme ,"气味：无花果,依兰,葡萄柚,橘子,茉莉,铃兰,八角,檀香木,香草,晚香玉,琥珀,麝香",None,None,0
传承波比,None,Heritage Berbere HB Homme ,"气味：木质香,动物气息,东方香料",None,None,0
传承波比,None,Heritage Berbere HB Femme ,"气味：香柠檬,薄荷,乳香脂,橘子,椰子,野花,茉莉,玫瑰,无花果,麝香",None,None,0
传承波比,None,Heritage Berbere HB Femme ,"气味：无花果,依兰,葡萄柚,橘子,茉莉,铃兰,八角,檀香木,香草,晚香玉,琥珀,麝香",None,None,0
传承波比,None,Heritage Berbere Herat,前调：中调：后调：,2016,None,0
传承波比,None,Heritage Berbere Patchouli,气味：广藿香,None,None,0
传承波比,None,Heritage Berbere HB Homme ,"气味：黑檀,檀香木,雪松,芫荽,公丁香",None,None,0
传承波比,None,Heritage Berbere The Verveine Citron,气味：柠檬马鞭草,None,None,0
传承波比,None,Heritage Berbere Mure-Musc,"气味：黑莓,麝香",None,None,0
传承波比,None,Heritage Berbere Begram,前调：中调：后调：,2016,None,0
传承波比,None,Heritage Berbere HB Homme ,"前调：香柠檬,葡萄柚中调：雪松,香根草,广藿香后调：烟雾,木质香,皮革",None,None,0
